State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Uttar Pradesh,2024,3,Bhadohi,386048,1176514,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,3,Barabanki,740481,29904957,,,Central Region
Uttar Pradesh,2024,3,Pratapgarh,702593,11878170,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2024,3,Saharanpur,1298106,88600485,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2024,3,Bareilly,1513919,40690700,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2024,3,Sitapur,925901,35043034,28.3548882,79.4185378,Central Region
Uttar Pradesh,2024,3,Sultanpur,595556,2949599,26.2627557,82.069966,Central Region
Uttar Pradesh,2024,3,Agra,2103223,21717317,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,3,Fatehpur,491027,34503929,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,3,Firozabad,892015,11475871,28.3800183,79.4181912,Central Region
Uttar Pradesh,2024,3,Gorakhpur,1685478,13062722,26.7494212,83.3665766,Central Region
Uttar Pradesh,2024,3,Unnao,617666,47323513,26.5,80.5,Central Region
Uttar Pradesh,2024,3,Prayagraj,2284614,37246826,25.5,81.5,Central Region
Uttar Pradesh,2024,3,Sonbhadra,564388,112429513,25.5,81.5,Central Region
Uttar Pradesh,2024,3,Ghazipur,975182,16928710,28.6643991,77.3208548,Central Region
Uttar Pradesh,2024,3,Farrukhabad,526701,7039076,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,3,Kannauj,473277,10148820,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,3,Azamgarh,1182831,8084521,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,3,Ayodhya,754277,26779787,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,3,Deoria,918846,6295534,28.3778393,79.9337825,Central Region
Uttar Pradesh,2024,3,Ghaziabad,3496832,19906666,28.711241,77.4445372,Central Region
Uttar Pradesh,2024,4,Amethi,401383,28967921,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,4,Siddharthnagar,573734,58022763,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,4,Auraiya,403262,32134752,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,4,Sambhal,610788,53706429,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,4,Kanpur Nagar,2169076,129412536,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,4,Aligarh,1459065,98063328,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2024,4,Mahoba,268585,25021085,25.292924,79.8848158,Central Region
Uttar Pradesh,2024,4,Lucknow,3675410,196840939,28.8067822,79.0140742,Central Region
Uttar Pradesh,2024,4,Hathras,508170,38019844,27.5996322,78.0497369,Central Region
Uttar Pradesh,2024,4,Budaun,764501,79685767,28.027692,79.1254409,Central Region
Uttar Pradesh,2024,4,Moradabad,1159212,87623473,29.0786044,79.0507168,Central Region
Uttar Pradesh,2024,4,Kushinagar,1036932,71736583,26.8632735,83.9553228,Central Region
Uttar Pradesh,2024,4,Shahjahanpur,740909,61448838,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,4,Muzaffarnagar,1008722,72731858,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,4,Ambedkar Nagar,609197,50452626,28.6400895,77.42868,Central Region
Uttar Pradesh,2024,4,Bahraich,698531,81631708,27.5727012,81.6061717,Central Region
Uttar Pradesh,2024,4,Jalaun,532749,39087045,26.0,79.5,Central Region
Uttar Pradesh,2024,4,Rampur,637469,54647922,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2024,4,Ballia,947218,70812448,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,4,Shravasti,178166,21363480,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,4,Kasganj,409863,35603744,27.969777,78.5981655,Central Region
Uttar Pradesh,2024,4,Varanasi,2093895,110858871,25.1297376,82.6059987,Central Region
Uttar Pradesh,2024,4,Basti,667069,52729487,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,4,Shamli,476404,36125832,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,4,Maharajganj,723601,55843980,27.1436733,83.5395965,Central Region
Uttar Pradesh,2024,4,Etawah,534414,37714665,26.7879984,79.0061831,Central Region
Uttar Pradesh,2024,4,Etah,515653,38995408,27.5562222,78.658988,Central Region
Uttar Pradesh,2024,4,Raebareli,611517,54524757,,,Central Region
Uttar Pradesh,2024,4,Banda,386960,32046089,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2024,4,Bijnor,993236,71481540,29.3843229,78.13645,Central Region
Uttar Pradesh,2024,4,Hardoi,780206,82502447,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,4,Balrampur,394315,45526756,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2024,4,Amroha,602698,46443395,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,4,Pilibhit,508735,46567505,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2024,4,Mainpuri,586915,42177906,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,4,Kanpur Dehat,415414,36426239,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,4,Jaunpur,1213064,91647690,25.7592013,82.6968142,Central Region
Uttar Pradesh,2024,4,Kaushambi,290958,57169279,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2024,4,Hapur,608216,38268345,28.7299677,77.775499,Central Region
Uttar Pradesh,2024,4,Hamirpur,310726,24737947,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2024,4,Meerut,1641966,95635086,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2024,4,Mathura,1366567,91122931,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2024,4,Chitrakoot,221572,21507504,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2024,4,Lalitpur,398380,29983768,24.6967125,78.411697,Central Region
Uttar Pradesh,2024,4,Mau,634057,41667191,25.2133779,83.0334827,Central Region
Uttar Pradesh,2024,4,Mirzapur,657961,51494896,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,4,Gautambuddha Nagar,4577065,258716974,,,Central Region
Uttar Pradesh,2024,4,Bulandshahr,1204009,86329768,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,4,Sant Kabir Nagar,422924,37078271,,,Central Region
Uttar Pradesh,2024,4,Lakhimpur Kheri,1075799,84514912,,,Central Region
Uttar Pradesh,2024,4,Gonda,742233,69255382,27.8306549,77.8773701,Central Region
Uttar Pradesh,2024,4,Jhansi,933942,52104902,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,4,Bagpat,475998,34099103,,,Central Region
Uttar Pradesh,2024,4,Chandauli,615857,51026380,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,4,Bhadohi,401498,30510514,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,4,Barabanki,770994,56887441,,,Central Region
Uttar Pradesh,2024,4,Pratapgarh,734976,59054230,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2024,4,Saharanpur,1339653,97971868,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2024,4,Bareilly,1565625,114140512,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2024,4,Sitapur,963435,76919839,28.3548882,79.4185378,Central Region
Uttar Pradesh,2024,4,Sultanpur,622372,44431026,26.2627557,82.069966,Central Region
Uttar Pradesh,2024,4,Agra,2177829,147733362,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,4,Fatehpur,513004,46740255,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,4,Firozabad,926008,67173942,28.3800183,79.4181912,Central Region
Uttar Pradesh,2024,4,Gorakhpur,1752309,115046642,26.7494212,83.3665766,Central Region
Uttar Pradesh,2024,4,Unnao,643482,54829426,26.5,80.5,Central Region
Uttar Pradesh,2024,4,Prayagraj,2366419,141390407,25.5,81.5,Central Region
Uttar Pradesh,2024,4,Sonbhadra,585370,43705970,25.5,81.5,Central Region
Uttar Pradesh,2024,4,Ghazipur,1021264,73414129,28.6643991,77.3208548,Central Region
Uttar Pradesh,2024,4,Farrukhabad,549083,40253050,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,4,Kannauj,493935,37384855,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,4,Azamgarh,1238272,93240967,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,4,Ayodhya,784329,50587637,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,4,Deoria,963840,100396304,28.3778393,79.9337825,Central Region
Uttar Pradesh,2024,4,Ghaziabad,3585148,195748270,28.711241,77.4445372,Central Region
Uttarakhand,2018,1,Udham Singh Nagar,100236,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,1,Haridwar,104823,0,30.1921734,79.1874877,Northern Region
Uttarakhand,2018,1,Almora,11367,0,30.6309236,78.1603603,Northern Region
Uttarakhand,2018,1,Pithoragarh,8836,0,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2018,1,Rudraprayag,4263,0,30.2864682,78.9814996,Northern Region
Uttarakhand,2018,1,Pauri Garhwal,20425,0,30.1507888,78.7737617,Northern Region
Uttarakhand,2018,1,Bageshwar,4231,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,1,Champawat,5442,0,29.3321606,80.0928787,Northern Region
Uttarakhand,2018,1,Nainital,49083,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,1,Dehradun,147998,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,1,Chamoli,7493,0,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2018,1,Uttarkashi,5816,0,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2018,1,Tehri Garhwal,13030,0,30.5,78.666667,Northern Region
Uttarakhand,2018,2,Udham Singh Nagar,132549,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,2,Haridwar,140718,0,30.1921734,79.1874877,Northern Region
Uttarakhand,2018,2,Almora,15473,0,30.6309236,78.1603603,Northern Region
Uttarakhand,2018,2,Pithoragarh,12486,0,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2018,2,Rudraprayag,6028,0,30.2864682,78.9814996,Northern Region
Uttarakhand,2018,2,Pauri Garhwal,28153,0,30.1507888,78.7737617,Northern Region
Uttarakhand,2018,2,Bageshwar,5915,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,2,Champawat,7632,0,29.3321606,80.0928787,Northern Region
Uttarakhand,2018,2,Nainital,65142,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,2,Dehradun,198296,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,2,Chamoli,10502,0,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2018,2,Uttarkashi,8227,0,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2018,2,Tehri Garhwal,18021,0,30.5,78.666667,Northern Region
Uttarakhand,2018,3,Udham Singh Nagar,162754,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,3,Haridwar,174526,0,30.1921734,79.1874877,Northern Region
Uttarakhand,2018,3,Almora,20152,0,30.6309236,78.1603603,Northern Region
Uttarakhand,2018,3,Pithoragarh,16483,0,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2018,3,Rudraprayag,7979,0,30.2864682,78.9814996,Northern Region
Uttarakhand,2018,3,Pauri Garhwal,36059,0,30.1507888,78.7737617,Northern Region
Uttarakhand,2018,3,Bageshwar,7784,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,3,Champawat,9982,0,29.3321606,80.0928787,Northern Region
Uttarakhand,2018,3,Nainital,79936,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,3,Dehradun,246477,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,3,Chamoli,14112,0,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2018,3,Uttarkashi,10793,0,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2018,3,Tehri Garhwal,23575,0,30.5,78.666667,Northern Region
Uttarakhand,2018,4,Udham Singh Nagar,200079,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,4,Haridwar,217634,0,30.1921734,79.1874877,Northern Region
Uttarakhand,2018,4,Almora,26282,0,30.6309236,78.1603603,Northern Region
Uttarakhand,2018,4,Pithoragarh,21378,0,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2018,4,Rudraprayag,10229,0,30.2864682,78.9814996,Northern Region
Uttarakhand,2018,4,Pauri Garhwal,45898,0,30.1507888,78.7737617,Northern Region
Uttarakhand,2018,4,Bageshwar,9800,0,28.711241,77.4445372,Northern Region
Uttarakhand,2018,4,Champawat,12649,0,29.3321606,80.0928787,Northern Region
Uttarakhand,2018,4,Nainital,98591,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,4,Dehradun,306969,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2018,4,Chamoli,18391,0,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2018,4,Uttarkashi,14114,0,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2018,4,Tehri Garhwal,30089,0,30.5,78.666667,Northern Region
Uttarakhand,2019,1,Udham Singh Nagar,238514,0,28.711241,77.4445372,Northern Region
Uttarakhand,2019,1,Haridwar,262411,0,30.1921734,79.1874877,Northern Region
Uttarakhand,2019,1,Almora,33092,0,30.6309236,78.1603603,Northern Region
Uttarakhand,2019,1,Pithoragarh,26621,0,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2019,1,Rudraprayag,12967,0,30.2864682,78.9814996,Northern Region
Uttarakhand,2019,1,Pauri Garhwal,56173,0,30.1507888,78.7737617,Northern Region
Uttarakhand,2019,1,Bageshwar,12260,0,28.711241,77.4445372,Northern Region
Uttarakhand,2019,1,Champawat,15679,0,29.3321606,80.0928787,Northern Region
Uttarakhand,2019,1,Nainital,118824,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,1,Dehradun,369578,0,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,1,Chamoli,23274,0,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2019,1,Uttarkashi,17873,0,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2019,1,Tehri Garhwal,37689,0,30.5,78.666667,Northern Region
Uttarakhand,2019,2,Udham Singh Nagar,266958,1445656,28.711241,77.4445372,Northern Region
Uttarakhand,2019,2,Haridwar,299436,1709877,30.1921734,79.1874877,Northern Region
Uttarakhand,2019,2,Almora,39593,192173,30.6309236,78.1603603,Northern Region
Uttarakhand,2019,2,Pithoragarh,32308,148023,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2019,2,Rudraprayag,15761,98011,30.2864682,78.9814996,Northern Region
Uttarakhand,2019,2,Pauri Garhwal,65607,322540,30.1507888,78.7737617,Northern Region
Uttarakhand,2019,2,Bageshwar,15082,57914,28.711241,77.4445372,Northern Region
Uttarakhand,2019,2,Champawat,18443,75783,29.3321606,80.0928787,Northern Region
Uttarakhand,2019,2,Nainital,137114,606173,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,2,Dehradun,428353,2311421,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,2,Chamoli,28063,142260,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2019,2,Uttarkashi,21969,107364,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2019,2,Tehri Garhwal,45652,237084,30.5,78.666667,Northern Region
Uttarakhand,2019,3,Udham Singh Nagar,292858,4445854,28.711241,77.4445372,Northern Region
Uttarakhand,2019,3,Haridwar,334619,5961468,30.1921734,79.1874877,Northern Region
Uttarakhand,2019,3,Almora,44182,483290,30.6309236,78.1603603,Northern Region
Uttarakhand,2019,3,Pithoragarh,36353,424940,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2019,3,Rudraprayag,18065,238590,30.2864682,78.9814996,Northern Region
Uttarakhand,2019,3,Pauri Garhwal,73363,882928,30.1507888,78.7737617,Northern Region
Uttarakhand,2019,3,Bageshwar,16943,159321,28.711241,77.4445372,Northern Region
Uttarakhand,2019,3,Champawat,20481,236496,29.3321606,80.0928787,Northern Region
Uttarakhand,2019,3,Nainital,153561,1918096,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,3,Dehradun,486157,8514501,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,3,Chamoli,32036,404145,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2019,3,Uttarkashi,25151,331612,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2019,3,Tehri Garhwal,52090,659747,30.5,78.666667,Northern Region
Uttarakhand,2019,4,Udham Singh Nagar,319839,5095900,28.711241,77.4445372,Northern Region
Uttarakhand,2019,4,Haridwar,368737,6710304,30.1921734,79.1874877,Northern Region
Uttarakhand,2019,4,Almora,49664,617545,30.6309236,78.1603603,Northern Region
Uttarakhand,2019,4,Pithoragarh,40980,492315,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2019,4,Rudraprayag,20470,266933,30.2864682,78.9814996,Northern Region
Uttarakhand,2019,4,Pauri Garhwal,81489,1047368,30.1507888,78.7737617,Northern Region
Uttarakhand,2019,4,Bageshwar,19160,187978,28.711241,77.4445372,Northern Region
Uttarakhand,2019,4,Champawat,22957,268152,29.3321606,80.0928787,Northern Region
Uttarakhand,2019,4,Nainital,169212,2238913,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,4,Dehradun,537026,10294347,29.2185482,79.52951525,Northern Region
Uttarakhand,2019,4,Chamoli,35948,451166,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2019,4,Uttarkashi,28653,386533,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2019,4,Tehri Garhwal,58542,796413,30.5,78.666667,Northern Region
Uttarakhand,2020,1,Udham Singh Nagar,351112,5680060,28.711241,77.4445372,Northern Region
Uttarakhand,2020,1,Haridwar,408768,7742684,30.1921734,79.1874877,Northern Region
Uttarakhand,2020,1,Almora,55964,654844,30.6309236,78.1603603,Northern Region
Uttarakhand,2020,1,Pithoragarh,46554,578620,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2020,1,Rudraprayag,23316,313705,30.2864682,78.9814996,Northern Region
Uttarakhand,2020,1,Pauri Garhwal,90270,1126535,30.1507888,78.7737617,Northern Region
Uttarakhand,2020,1,Bageshwar,21756,240952,28.711241,77.4445372,Northern Region
Uttarakhand,2020,1,Champawat,25824,318138,29.3321606,80.0928787,Northern Region
Uttarakhand,2020,1,Nainital,186948,2555070,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,1,Dehradun,593420,11517755,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,1,Chamoli,40668,535854,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2020,1,Uttarkashi,32713,466273,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2020,1,Tehri Garhwal,66293,900775,30.5,78.666667,Northern Region
Uttarakhand,2020,2,Udham Singh Nagar,383547,5359520,28.711241,77.4445372,Northern Region
Uttarakhand,2020,2,Haridwar,448939,7034053,30.1921734,79.1874877,Northern Region
Uttarakhand,2020,2,Almora,64523,1046539,30.6309236,78.1603603,Northern Region
Uttarakhand,2020,2,Pithoragarh,53375,800362,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2020,2,Rudraprayag,26968,444634,30.2864682,78.9814996,Northern Region
Uttarakhand,2020,2,Pauri Garhwal,101276,1372488,30.1507888,78.7737617,Northern Region
Uttarakhand,2020,2,Bageshwar,25163,374922,28.711241,77.4445372,Northern Region
Uttarakhand,2020,2,Champawat,29540,455707,29.3321606,80.0928787,Northern Region
Uttarakhand,2020,2,Nainital,206076,2619859,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,2,Dehradun,649026,9008962,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,2,Chamoli,46467,720942,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2020,2,Uttarkashi,37671,652111,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2020,2,Tehri Garhwal,75996,1184694,30.5,78.666667,Northern Region
Uttarakhand,2020,3,Udham Singh Nagar,418390,6671041,28.711241,77.4445372,Northern Region
Uttarakhand,2020,3,Haridwar,491252,8936480,30.1921734,79.1874877,Northern Region
Uttarakhand,2020,3,Almora,72829,1336245,30.6309236,78.1603603,Northern Region
Uttarakhand,2020,3,Pithoragarh,60279,1010673,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2020,3,Rudraprayag,30389,547787,30.2864682,78.9814996,Northern Region
Uttarakhand,2020,3,Pauri Garhwal,112287,1825649,30.1507888,78.7737617,Northern Region
Uttarakhand,2020,3,Bageshwar,28329,461430,28.711241,77.4445372,Northern Region
Uttarakhand,2020,3,Champawat,33279,555158,29.3321606,80.0928787,Northern Region
Uttarakhand,2020,3,Nainital,227497,3413516,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,3,Dehradun,711303,12440947,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,3,Chamoli,52184,906265,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2020,3,Uttarkashi,42144,749397,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2020,3,Tehri Garhwal,85276,1522760,30.5,78.666667,Northern Region
