State,Year,Quarter,Pincode,Registered_users,Region
Uttar Pradesh,2023,3,250001,369729,Central Region
Uttar Pradesh,2023,3,211002,357229,Central Region
Uttar Pradesh,2023,3,244001,339288,Central Region
Uttar Pradesh,2023,3,202001,329040,Central Region
Uttar Pradesh,2023,4,201301,948041,Central Region
Uttar Pradesh,2023,4,201009,527630,Central Region
Uttar Pradesh,2023,4,201102,472944,Central Region
Uttar Pradesh,2023,4,201307,417786,Central Region
Uttar Pradesh,2023,4,201318,397777,Central Region
Uttar Pradesh,2023,4,247001,382408,Central Region
Uttar Pradesh,2023,4,250001,382212,Central Region
Uttar Pradesh,2023,4,211002,369972,Central Region
Uttar Pradesh,2023,4,244001,351270,Central Region
Uttar Pradesh,2023,4,202001,340875,Central Region
Uttar Pradesh,2024,1,201301,984239,Central Region
Uttar Pradesh,2024,1,201009,548384,Central Region
Uttar Pradesh,2024,1,201102,492115,Central Region
Uttar Pradesh,2024,1,201307,432835,Central Region
Uttar Pradesh,2024,1,201318,412789,Central Region
Uttar Pradesh,2024,1,247001,397234,Central Region
Uttar Pradesh,2024,1,250001,396593,Central Region
Uttar Pradesh,2024,1,211002,384968,Central Region
Uttar Pradesh,2024,1,244001,365266,Central Region
Uttar Pradesh,2024,1,202001,354474,Central Region
Uttar Pradesh,2024,2,201301,1021560,Central Region
Uttar Pradesh,2024,2,201009,569781,Central Region
Uttar Pradesh,2024,2,201102,511202,Central Region
Uttar Pradesh,2024,2,201307,448420,Central Region
Uttar Pradesh,2024,2,201318,427688,Central Region
Uttar Pradesh,2024,2,247001,411889,Central Region
Uttar Pradesh,2024,2,250001,411227,Central Region
Uttar Pradesh,2024,2,211002,399277,Central Region
Uttar Pradesh,2024,2,244001,378979,Central Region
Uttar Pradesh,2024,2,202001,367824,Central Region
Uttar Pradesh,2024,3,201301,929874,Central Region
Uttar Pradesh,2024,3,201009,646266,Central Region
Uttar Pradesh,2024,3,201102,586024,Central Region
Uttar Pradesh,2024,3,201318,557500,Central Region
Uttar Pradesh,2024,3,202001,553823,Central Region
Uttar Pradesh,2024,3,244001,541197,Central Region
Uttar Pradesh,2024,3,247001,500622,Central Region
Uttar Pradesh,2024,3,282001,409910,Central Region
Uttar Pradesh,2024,3,201307,386339,Central Region
Uttar Pradesh,2024,3,283203,375071,Central Region
Uttar Pradesh,2024,4,201301,964283,Central Region
Uttar Pradesh,2024,4,201009,660474,Central Region
Uttar Pradesh,2024,4,201102,600484,Central Region
Uttar Pradesh,2024,4,202001,572694,Central Region
Uttar Pradesh,2024,4,201318,569084,Central Region
Uttar Pradesh,2024,4,244001,557938,Central Region
Uttar Pradesh,2024,4,247001,516928,Central Region
Uttar Pradesh,2024,4,282001,423154,Central Region
Uttar Pradesh,2024,4,201307,394532,Central Region
Uttar Pradesh,2024,4,283203,388080,Central Region
Uttarakhand,2018,1,248001,43810,Northern Region
Uttarakhand,2018,1,263153,29988,Northern Region
Uttarakhand,2018,1,263139,27575,Northern Region
Uttarakhand,2018,1,249403,21416,Northern Region
Uttarakhand,2018,1,247667,19733,Northern Region
Uttarakhand,2018,1,244713,16234,Northern Region
Uttarakhand,2018,1,248007,13798,Northern Region
Uttarakhand,2018,1,263148,10414,Northern Region
Uttarakhand,2018,1,249404,9525,Northern Region
Uttarakhand,2018,1,248008,9462,Northern Region
Uttarakhand,2018,2,248001,57987,Northern Region
Uttarakhand,2018,2,263153,39375,Northern Region
Uttarakhand,2018,2,263139,35979,Northern Region
Uttarakhand,2018,2,249403,28237,Northern Region
Uttarakhand,2018,2,247667,25914,Northern Region
Uttarakhand,2018,2,244713,21915,Northern Region
Uttarakhand,2018,2,248007,18155,Northern Region
Uttarakhand,2018,2,263148,13571,Northern Region
Uttarakhand,2018,2,249404,12565,Northern Region
Uttarakhand,2018,2,248008,12507,Northern Region
Uttarakhand,2018,3,248001,71108,Northern Region
Uttarakhand,2018,3,263153,47954,Northern Region
Uttarakhand,2018,3,263139,43573,Northern Region
Uttarakhand,2018,3,249403,34499,Northern Region
Uttarakhand,2018,3,247667,31596,Northern Region
Uttarakhand,2018,3,244713,27418,Northern Region
Uttarakhand,2018,3,248007,22459,Northern Region
Uttarakhand,2018,3,263148,16571,Northern Region
Uttarakhand,2018,3,249404,15762,Northern Region
Uttarakhand,2018,3,248008,15440,Northern Region
Uttarakhand,2018,4,248001,88106,Northern Region
Uttarakhand,2018,4,263153,58968,Northern Region
Uttarakhand,2018,4,263139,53288,Northern Region
Uttarakhand,2018,4,249403,42546,Northern Region
Uttarakhand,2018,4,247667,39066,Northern Region
Uttarakhand,2018,4,244713,34073,Northern Region
Uttarakhand,2018,4,248007,27725,Northern Region
Uttarakhand,2018,4,263148,20135,Northern Region
Uttarakhand,2018,4,249404,19425,Northern Region
Uttarakhand,2018,4,248008,19187,Northern Region
Uttarakhand,2019,1,248001,105135,Northern Region
Uttarakhand,2019,1,263153,70441,Northern Region
Uttarakhand,2019,1,263139,63864,Northern Region
Uttarakhand,2019,1,249403,50869,Northern Region
Uttarakhand,2019,1,247667,46574,Northern Region
Uttarakhand,2019,1,244713,40130,Northern Region
Uttarakhand,2019,1,248007,33290,Northern Region
Uttarakhand,2019,1,263148,24314,Northern Region
Uttarakhand,2019,1,248008,23314,Northern Region
Uttarakhand,2019,1,249404,23175,Northern Region
Uttarakhand,2019,2,248001,122387,Northern Region
Uttarakhand,2019,2,263153,78422,Northern Region
Uttarakhand,2019,2,263139,73468,Northern Region
Uttarakhand,2019,2,249403,56572,Northern Region
Uttarakhand,2019,2,247667,53454,Northern Region
Uttarakhand,2019,2,244713,45275,Northern Region
Uttarakhand,2019,2,248007,38386,Northern Region
Uttarakhand,2019,2,263148,27145,Northern Region
Uttarakhand,2019,2,248008,26991,Northern Region
Uttarakhand,2019,2,249404,26234,Northern Region
Uttarakhand,2019,3,248001,138990,Northern Region
Uttarakhand,2019,3,263153,85399,Northern Region
Uttarakhand,2019,3,263139,82326,Northern Region
Uttarakhand,2019,3,249403,62076,Northern Region
Uttarakhand,2019,3,247667,60160,Northern Region
Uttarakhand,2019,3,244713,50354,Northern Region
Uttarakhand,2019,3,248007,43943,Northern Region
Uttarakhand,2019,3,248008,30492,Northern Region
Uttarakhand,2019,3,263148,29770,Northern Region
Uttarakhand,2019,3,249404,29233,Northern Region
Uttarakhand,2019,4,248001,152499,Northern Region
Uttarakhand,2019,4,263153,92876,Northern Region
Uttarakhand,2019,4,263139,90316,Northern Region
Uttarakhand,2019,4,249403,67433,Northern Region
Uttarakhand,2019,4,247667,66153,Northern Region
Uttarakhand,2019,4,244713,55168,Northern Region
Uttarakhand,2019,4,248007,48633,Northern Region
Uttarakhand,2019,4,248008,33613,Northern Region
Uttarakhand,2019,4,263148,32479,Northern Region
Uttarakhand,2019,4,249404,31967,Northern Region
Uttarakhand,2020,1,248001,167128,Northern Region
Uttarakhand,2020,1,263153,101035,Northern Region
Uttarakhand,2020,1,263139,99310,Northern Region
Uttarakhand,2020,1,249403,73299,Northern Region
Uttarakhand,2020,1,247667,73268,Northern Region
Uttarakhand,2020,1,244713,61242,Northern Region
Uttarakhand,2020,1,248007,53342,Northern Region
Uttarakhand,2020,1,248008,37215,Northern Region
Uttarakhand,2020,1,263148,35816,Northern Region
Uttarakhand,2020,1,249404,35047,Northern Region
Uttarakhand,2020,2,248001,180405,Northern Region
Uttarakhand,2020,2,263153,108650,Northern Region
Uttarakhand,2020,2,263139,108459,Northern Region
Uttarakhand,2020,2,247667,80123,Northern Region
Uttarakhand,2020,2,249403,79076,Northern Region
Uttarakhand,2020,2,244713,67771,Northern Region
Uttarakhand,2020,2,248007,57631,Northern Region
Uttarakhand,2020,2,248008,40946,Northern Region
Uttarakhand,2020,2,263148,39290,Northern Region
Uttarakhand,2020,2,249404,38205,Northern Region
Uttarakhand,2020,3,248001,196414,Northern Region
Uttarakhand,2020,3,263139,119265,Northern Region
Uttarakhand,2020,3,263153,117596,Northern Region
Uttarakhand,2020,3,247667,87577,Northern Region
Uttarakhand,2020,3,249403,85731,Northern Region
Uttarakhand,2020,3,244713,74529,Northern Region
Uttarakhand,2020,3,248007,62484,Northern Region
Uttarakhand,2020,3,248008,45231,Northern Region
Uttarakhand,2020,3,263148,42926,Northern Region
Uttarakhand,2020,3,249404,41745,Northern Region
Uttarakhand,2020,4,248001,214162,Northern Region
Uttarakhand,2020,4,263139,130684,Northern Region
Uttarakhand,2020,4,263153,127869,Northern Region
Uttarakhand,2020,4,247667,95688,Northern Region
Uttarakhand,2020,4,249403,93197,Northern Region
Uttarakhand,2020,4,244713,81687,Northern Region
Uttarakhand,2020,4,248007,68280,Northern Region
Uttarakhand,2020,4,248008,49821,Northern Region
Uttarakhand,2020,4,263148,46923,Northern Region
Uttarakhand,2020,4,249404,45495,Northern Region
Uttarakhand,2021,1,248001,230378,Northern Region
Uttarakhand,2021,1,263139,140799,Northern Region
Uttarakhand,2021,1,263153,137954,Northern Region
Uttarakhand,2021,1,247667,103466,Northern Region
Uttarakhand,2021,1,249403,100400,Northern Region
Uttarakhand,2021,1,244713,88182,Northern Region
Uttarakhand,2021,1,248007,73657,Northern Region
Uttarakhand,2021,1,248008,53647,Northern Region
Uttarakhand,2021,1,263148,50886,Northern Region
Uttarakhand,2021,1,249404,48958,Northern Region
Uttarakhand,2021,2,248001,245790,Northern Region
Uttarakhand,2021,2,263139,150398,Northern Region
Uttarakhand,2021,2,263153,147765,Northern Region
Uttarakhand,2021,2,247667,110702,Northern Region
Uttarakhand,2021,2,249403,107534,Northern Region
Uttarakhand,2021,2,244713,94503,Northern Region
Uttarakhand,2021,2,248007,78753,Northern Region
Uttarakhand,2021,2,248008,57409,Northern Region
Uttarakhand,2021,2,263148,54567,Northern Region
Uttarakhand,2021,2,249404,52383,Northern Region
Uttarakhand,2021,3,248001,262855,Northern Region
Uttarakhand,2021,3,263139,161187,Northern Region
Uttarakhand,2021,3,263153,158724,Northern Region
Uttarakhand,2021,3,247667,118780,Northern Region
Uttarakhand,2021,3,249403,115541,Northern Region
Uttarakhand,2021,3,244713,101673,Northern Region
Uttarakhand,2021,3,248007,84416,Northern Region
Uttarakhand,2021,3,248008,61521,Northern Region
Uttarakhand,2021,3,263148,58848,Northern Region
Uttarakhand,2021,3,249404,56219,Northern Region
Uttarakhand,2021,4,248001,280017,Northern Region
Uttarakhand,2021,4,263139,171962,Northern Region
Uttarakhand,2021,4,263153,169748,Northern Region
Uttarakhand,2021,4,247667,126841,Northern Region
Uttarakhand,2021,4,249403,123554,Northern Region
Uttarakhand,2021,4,244713,108918,Northern Region
Uttarakhand,2021,4,248007,90039,Northern Region
Uttarakhand,2021,4,248008,65592,Northern Region
Uttarakhand,2021,4,263148,63051,Northern Region
Uttarakhand,2021,4,249404,60069,Northern Region
Uttarakhand,2022,1,248001,295984,Northern Region
Uttarakhand,2022,1,263139,182129,Northern Region
Uttarakhand,2022,1,263153,180198,Northern Region
Uttarakhand,2022,1,247667,134342,Northern Region
Uttarakhand,2022,1,249403,131244,Northern Region
Uttarakhand,2022,1,244713,115663,Northern Region
Uttarakhand,2022,1,248007,95374,Northern Region
Uttarakhand,2022,1,248008,69484,Northern Region
Uttarakhand,2022,1,263148,67108,Northern Region
Uttarakhand,2022,1,249404,63631,Northern Region
Uttarakhand,2022,2,248001,311271,Northern Region
Uttarakhand,2022,2,263139,191979,Northern Region
Uttarakhand,2022,2,263153,190185,Northern Region
Uttarakhand,2022,2,247667,141465,Northern Region
Uttarakhand,2022,2,249403,138582,Northern Region
Uttarakhand,2022,2,244713,122158,Northern Region
Uttarakhand,2022,2,248007,100406,Northern Region
Uttarakhand,2022,2,248008,73141,Northern Region
Uttarakhand,2022,2,263148,70945,Northern Region
Uttarakhand,2022,2,249404,67040,Northern Region
Uttarakhand,2022,3,248001,326983,Northern Region
Uttarakhand,2022,3,263139,202029,Northern Region
Uttarakhand,2022,3,263153,200811,Northern Region
Uttarakhand,2022,3,247667,148897,Northern Region
Uttarakhand,2022,3,249403,146342,Northern Region
Uttarakhand,2022,3,244713,128905,Northern Region
Uttarakhand,2022,3,248007,105620,Northern Region
Uttarakhand,2022,3,248008,76924,Northern Region
Uttarakhand,2022,3,263148,74888,Northern Region
Uttarakhand,2022,3,249404,70628,Northern Region
Uttarakhand,2022,4,248001,342610,Northern Region
Uttarakhand,2022,4,263139,211843,Northern Region
Uttarakhand,2022,4,263153,211157,Northern Region
Uttarakhand,2022,4,247667,156058,Northern Region
Uttarakhand,2022,4,249403,154116,Northern Region
Uttarakhand,2022,4,244713,135226,Northern Region
Uttarakhand,2022,4,248007,110486,Northern Region
Uttarakhand,2022,4,248008,80606,Northern Region
Uttarakhand,2022,4,263148,78674,Northern Region
Uttarakhand,2022,4,249404,74067,Northern Region
Uttarakhand,2023,1,248001,357372,Northern Region
Uttarakhand,2023,1,263139,221113,Northern Region
Uttarakhand,2023,1,263153,221090,Northern Region
Uttarakhand,2023,1,247667,162931,Northern Region
Uttarakhand,2023,1,249403,161570,Northern Region
Uttarakhand,2023,1,244713,141433,Northern Region
Uttarakhand,2023,1,248007,115242,Northern Region
Uttarakhand,2023,1,248008,84131,Northern Region
Uttarakhand,2023,1,263148,82295,Northern Region
Uttarakhand,2023,1,249404,77375,Northern Region
Uttarakhand,2023,2,248001,370003,Northern Region
Uttarakhand,2023,2,263153,229961,Northern Region
Uttarakhand,2023,2,263139,229504,Northern Region
Uttarakhand,2023,2,247667,168884,Northern Region
Uttarakhand,2023,2,249403,168035,Northern Region
Uttarakhand,2023,2,244713,147122,Northern Region
Uttarakhand,2023,2,248007,119534,Northern Region
Uttarakhand,2023,2,248008,87242,Northern Region
Uttarakhand,2023,2,263148,85744,Northern Region
Uttarakhand,2023,2,249404,80316,Northern Region
Uttarakhand,2023,3,248001,383460,Northern Region
Uttarakhand,2023,3,263153,239018,Northern Region
Uttarakhand,2023,3,263139,238409,Northern Region
Uttarakhand,2023,3,247667,175317,Northern Region
Uttarakhand,2023,3,249403,174571,Northern Region
Uttarakhand,2023,3,244713,152927,Northern Region
Uttarakhand,2023,3,248007,124120,Northern Region
Uttarakhand,2023,3,248008,90571,Northern Region
Uttarakhand,2023,3,263148,89331,Northern Region
Uttarakhand,2023,3,249404,83422,Northern Region
Uttarakhand,2023,4,248001,395756,Northern Region
Uttarakhand,2023,4,263153,247537,Northern Region
Uttarakhand,2023,4,263139,246707,Northern Region
Uttarakhand,2023,4,247667,181093,Northern Region
Uttarakhand,2023,4,249403,181063,Northern Region
Uttarakhand,2023,4,244713,158457,Northern Region
Uttarakhand,2023,4,248007,128269,Northern Region
Uttarakhand,2023,4,248008,93668,Northern Region
Uttarakhand,2023,4,263148,92543,Northern Region
Uttarakhand,2023,4,249404,86238,Northern Region
Uttarakhand,2024,1,248001,409859,Northern Region
Uttarakhand,2024,1,263153,257362,Northern Region
Uttarakhand,2024,1,263139,256097,Northern Region
Uttarakhand,2024,1,249403,188419,Northern Region
Uttarakhand,2024,1,247667,187762,Northern Region
Uttarakhand,2024,1,244713,164733,Northern Region
Uttarakhand,2024,1,248007,133055,Northern Region
Uttarakhand,2024,1,248008,97108,Northern Region
Uttarakhand,2024,1,263148,96384,Northern Region
Uttarakhand,2024,1,247661,89641,Northern Region
Uttarakhand,2024,2,248001,424282,Northern Region
Uttarakhand,2024,2,263153,267136,Northern Region
Uttarakhand,2024,2,263139,265522,Northern Region
Uttarakhand,2024,2,249403,195716,Northern Region
Uttarakhand,2024,2,247667,194361,Northern Region
Uttarakhand,2024,2,244713,170929,Northern Region
Uttarakhand,2024,2,248007,137853,Northern Region
Uttarakhand,2024,2,248008,100552,Northern Region
Uttarakhand,2024,2,263148,99933,Northern Region
Uttarakhand,2024,2,247661,93011,Northern Region
Uttarakhand,2024,3,248001,393181,Northern Region
Uttarakhand,2024,3,263139,270006,Northern Region
Uttarakhand,2024,3,263153,255142,Northern Region
Uttarakhand,2024,3,247667,233764,Northern Region
Uttarakhand,2024,3,244713,192465,Northern Region
Uttarakhand,2024,3,249403,166835,Northern Region
Uttarakhand,2024,3,249402,159100,Northern Region
Uttarakhand,2024,3,248007,144857,Northern Region
Uttarakhand,2024,3,263148,138541,Northern Region
Uttarakhand,2024,3,247661,114334,Northern Region
Uttarakhand,2024,4,248001,404626,Northern Region
Uttarakhand,2024,4,263139,278153,Northern Region
Uttarakhand,2024,4,263153,262637,Northern Region
Uttarakhand,2024,4,247667,239868,Northern Region
Uttarakhand,2024,4,244713,197981,Northern Region
Uttarakhand,2024,4,249403,171418,Northern Region
Uttarakhand,2024,4,249402,163937,Northern Region
Uttarakhand,2024,4,248007,148729,Northern Region
Uttarakhand,2024,4,263148,142627,Northern Region
Uttarakhand,2024,4,247661,117560,Northern Region
West Bengal,2018,1,711101,19073,Eastern Region
West Bengal,2018,1,700156,16571,Eastern Region
West Bengal,2018,1,700091,15736,Eastern Region
West Bengal,2018,1,721101,14946,Eastern Region
West Bengal,2018,1,700006,14316,Eastern Region
West Bengal,2018,1,700135,12475,Eastern Region
West Bengal,2018,1,700039,11794,Eastern Region
West Bengal,2018,1,700001,11698,Eastern Region
West Bengal,2018,1,732101,11660,Eastern Region
West Bengal,2018,1,700059,11414,Eastern Region
West Bengal,2018,2,711101,26613,Eastern Region
West Bengal,2018,2,700156,22706,Eastern Region
West Bengal,2018,2,700091,21380,Eastern Region
West Bengal,2018,2,721101,20661,Eastern Region
West Bengal,2018,2,700006,20325,Eastern Region
West Bengal,2018,2,700135,17526,Eastern Region
West Bengal,2018,2,700039,16775,Eastern Region
West Bengal,2018,2,732101,16732,Eastern Region
West Bengal,2018,2,700001,16470,Eastern Region
West Bengal,2018,2,700019,16084,Eastern Region
West Bengal,2018,3,711101,33006,Eastern Region
West Bengal,2018,3,700156,28135,Eastern Region
West Bengal,2018,3,700006,26275,Eastern Region
West Bengal,2018,3,700091,26184,Eastern Region
West Bengal,2018,3,721101,25642,Eastern Region
West Bengal,2018,3,700135,22362,Eastern Region
West Bengal,2018,3,700039,21204,Eastern Region
West Bengal,2018,3,700019,20747,Eastern Region
West Bengal,2018,3,732101,20722,Eastern Region
West Bengal,2018,3,700001,20683,Eastern Region
West Bengal,2018,4,711101,42834,Eastern Region
West Bengal,2018,4,700006,36387,Eastern Region
West Bengal,2018,4,700156,35762,Eastern Region
